Gender,Education_Level,Income_Category,Divorced,Married,Single,Unknown,Card_Category,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Value,Activity_Ratio,Attrition_Flag
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,1.27328242,1.16486223,-1.16614732,1.81080899,0.52808082,-0.79319934,-1.42685834,-0.63167092,-0.90166043,-1.54188700,-2.25221956,0.05332823,-0.99715138,-0.41664441,-1.88844852,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.58143468,-1.03646162,2.06540226,-1.16614732,0.73586174,0.52808082,0.31187104,0.31190483,0.27623875,-1.99630914,-1.33234558,-1.91134863,0.58072570,-0.48931410,-0.29185081,-1.75294560,0.00000000
1.05995352,0.59338777,1.33976292,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.83280482,-1.03646162,-0.12162353,0.76394212,1.81080899,-0.44683022,2.21068681,0.06894428,2.20679279,2.04630442,-1.09088725,-1.61308657,2.37590553,-0.87019206,0.02674350,-1.30856338,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.70803318,-0.26654694,1.42215938,0.76394212,0.73586174,-1.90919677,-0.66474790,0.91685208,-0.76776046,0.91914139,-1.11817852,-1.27221565,-0.18501485,1.24821487,-0.85238503,-1.33929193,0.00000000
1.05995352,-0.89367928,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-0.26654694,-0.12162353,0.12057897,-0.33908551,-1.42174126,1.54608570,1.09600481,1.42088608,-0.78244126,-1.26573639,-1.44265111,0.09389727,-0.60539119,-1.12205991,-1.17726863,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.41491161,0.50336774,-0.12162353,0.76394212,-0.33908551,0.52808082,-0.53435653,-1.42685834,-0.37305926,-1.45440384,-1.25417229,-1.40004225,-0.52478053,-0.99715138,-1.14762947,-1.14444494,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,0.50336774,-0.63621783,0.12057897,0.73586174,-1.42174126,0.67533181,-0.39979781,0.71967191,2.43647623,-1.17276105,-2.16700183,2.37590553,-0.75774237,2.46687321,-1.67597691,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,-0.26654694,1.16486223,0.76394212,0.73586174,0.52808082,-0.36253367,-1.42685834,-0.20138985,2.43647623,-1.12511698,-1.52786884,2.37590553,-0.99715138,-0.35709965,-1.45444643,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.58326154,-0.26654694,0.00702505,-0.52278417,-0.33908551,-0.44683022,0.28374198,-1.42685834,0.44430864,-0.11047869,-1.23613230,-1.86873977,2.37590553,-0.99715138,0.13545984,-1.52465265,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.33371825,1.27328242,0.26432220,0.12057897,0.73586174,-1.90919677,2.21068681,0.96961624,2.20679279,0.66986495,-1.10291391,-1.27221565,2.37590553,-0.77225201,-0.79765831,-1.13667091,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.16536832,-1.03646162,0.00702505,0.12057897,1.81080899,0.52808082,-0.18101114,-1.42685834,-0.02002942,-0.93417475,-1.14870773,-1.31482452,-0.42842907,-0.99715138,-0.89038157,-1.10979771,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-1.80637630,0.77891650,0.76394212,1.81080899,-1.42174126,-0.72308453,1.07269041,-0.84362726,0.53438862,-1.23150666,-1.52786884,1.16390558,1.77781660,-0.81744458,-1.40156382,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,0.50336774,-1.02216356,0.76394212,-1.41403276,-0.44683022,-0.74095965,1.56720104,-0.91727898,2.43647623,-1.21948000,-1.91134863,2.37590553,2.49604360,0.41627976,-1.37421076,0.00000000
1.05995352,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,2.20529290,-1.03646162,2.06540226,1.40730526,1.81080899,0.52808082,-0.85541585,-0.32862754,-0.81773841,2.43647623,-1.05249445,-1.40004225,0.90527798,0.90361100,-0.35678691,-1.48783120,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,0.50336774,-0.12162353,0.76394212,1.81080899,-0.44683022,-0.61361675,0.04562988,-0.61838038,-0.83663179,-1.21901744,-1.48525998,-2.02583485,0.26155959,-0.85100305,-1.21009231,0.00000000
1.05995352,2.08045482,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,0.50336774,-0.12162353,0.76394212,0.73586174,-0.44683022,-0.56719686,0.66652908,-0.64205415,1.60194207,-1.08209854,-0.97395359,-0.11909017,0.63518273,-1.16775465,-0.81620807,0.00000000
1.05995352,-0.15014576,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.20711975,0.50336774,1.80810511,-0.52278417,-0.33908551,-1.90919677,0.25034737,1.33405707,0.09944695,-0.95043191,-1.29071483,-1.95395750,0.11925291,-0.15559246,0.14622478,-1.75824789,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.08417496,-0.26654694,0.13567362,-1.16614732,0.73586174,0.52808082,-0.33717594,0.57081735,-0.40144009,-0.30014555,-1.43966039,-1.99656636,-1.61507336,0.08744395,-0.69557554,-1.63591312,1.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.33371825,0.50336774,0.90756508,0.12057897,1.81080899,-1.90919677,2.09924444,0.97820575,1.98684136,-0.71741263,-1.23011897,-1.82613090,1.50367126,-0.68882160,0.00944768,-1.60702992,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,-0.66445489,0.50336774,-0.25027210,0.76394212,0.73586174,0.52808082,2.21068681,1.09232359,2.20679279,1.53149438,-1.13853133,-1.65569544,0.14967969,-0.78313424,-0.07173200,-1.31628660,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,0.50336774,-0.25027210,1.40730526,-0.33908551,-0.44683022,-0.68484009,0.12416259,-0.69840048,-1.02629865,-1.24399589,-1.35743338,-1.03189347,0.56263454,-1.17692604,-1.07976297,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,-0.26654694,-0.50756926,-0.52278417,0.73586174,0.52808082,-0.67223051,0.87881280,-0.77094465,0.19840733,-1.22595590,-2.12439296,2.37590553,1.25184228,1.63132340,-1.65628931,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.29013997,0.50336774,-1.40810929,-0.52278417,0.73586174,-1.90919677,-0.83421512,-1.42685834,-0.67265007,0.71321737,-1.25926049,-1.31482452,0.43366294,-0.99715138,-1.29839316,-0.63239544,0.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,1.27328242,-0.37892068,-1.16614732,0.73586174,0.52808082,0.06591494,-0.29058826,0.09847785,0.05751195,-1.10198878,-1.18699792,-0.81890604,-0.59450896,-0.93472162,-0.90672187,0.00000000
1.05995352,1.33692130,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-0.26654694,0.00702505,1.40730526,-1.41403276,-0.44683022,2.21068681,-0.28445290,2.20679279,0.41516945,-1.35362352,-1.86873977,2.01078420,-0.89921133,-0.56658999,-1.52465265,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.29013997,-1.03646162,0.00702505,0.76394212,-0.33908551,0.52808082,0.91006400,1.56720104,0.73227023,2.43647623,-1.25509742,-1.48525998,-0.18501485,-0.38411924,-1.00191613,-1.23744539,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.95574961,-1.03646162,2.25837513,1.40730526,-1.95150639,-1.90919677,-0.89292588,-1.42685834,-0.73130840,0.33388366,-0.92390170,-0.88873586,1.98542856,-0.99715138,-0.81767199,-1.24997155,0.00000000
1.05995352,0.59338777,2.08222648,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.95757647,1.27328242,0.00702505,1.40730526,0.73586174,-0.44683022,2.21068681,0.97820575,2.20679279,-0.72283168,-1.34205942,-1.44265111,0.61115247,-0.78676165,-1.43100107,-1.20553347,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,1.27328242,0.39297078,0.12057897,0.73586174,-1.90919677,0.08088015,0.88740231,-0.01947565,-1.03713676,-1.20560309,-1.40004225,-1.58464658,-0.18823914,-0.95717426,-1.25217396,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.53968325,0.50336774,0.00702505,0.76394212,0.73586174,0.52808082,0.99846963,-0.36543975,1.03864475,1.01668434,-1.31430559,-1.86873977,2.37590553,-0.79038906,-0.33165205,-1.52465265,0.00000000
1.05995352,-0.89367928,0.59729936,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.53968325,1.27328242,0.00702505,0.76394212,-1.41403276,-0.44683022,-0.64008301,0.62726273,-0.71044503,-0.88540327,-1.24769640,-1.27221565,-1.81284741,0.86370950,-1.31673295,-1.07788579,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,-1.80637630,0.00702505,-1.16614732,-0.33908551,-0.44683022,-0.88520771,-0.56054444,-0.82133793,2.43647623,-1.22271795,-1.74091317,2.37590553,0.71861314,-0.23525838,-1.42891690,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.20894661,0.50336774,-0.12162353,1.40730526,-1.41403276,-1.90919677,0.78549243,0.16097479,0.76646567,0.21466449,-1.18432515,-1.18699792,1.78765451,-0.65254751,-1.21395787,-0.98032650,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.33371825,-1.03646162,0.00702505,1.40730526,-0.33908551,-0.44683022,1.52474641,-0.32862754,1.56029825,2.43647623,-1.25509742,-1.99656636,2.37590553,-0.82666315,0.59105514,-1.62038840,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.70803318,0.50336774,1.55080796,-0.52278417,-0.33908551,-1.90919677,0.56724969,0.13520625,0.55132514,1.47730385,-0.86006789,-1.22960678,2.10206453,-0.61264601,-0.02323836,-1.33318113,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.45848989,0.50336774,0.39297078,0.12057897,-1.41403276,1.50299186,0.28845325,0.48614927,0.23318296,2.43647623,-1.07423495,-1.69830431,0.41844955,-0.43127555,0.38377545,-1.45837405,0.00000000
1.05995352,2.08045482,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,-1.03646162,0.00702505,0.12057897,2.34828262,0.52808082,2.21068681,0.04072159,2.20679279,-0.21344070,-1.31245533,-1.74091317,1.50367126,-0.81578092,-0.70444326,-1.42891690,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-0.26654694,1.03621366,-0.52278417,-0.33908551,0.52808082,-0.34923125,0.90580842,-0.45127960,0.35014082,-1.10800211,-1.14438905,1.50367126,0.29057886,-1.01922733,-1.20263238,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.45848989,-0.26654694,0.00702505,-0.52278417,-0.33908551,-0.44683022,2.21068681,-0.17156213,2.20679279,1.36892279,-1.33419584,-2.20961069,-0.39800229,-0.88832910,1.35926310,-1.77994800,0.00000000
-0.94343381,2.08045482,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-1.03646162,0.00702505,0.12057897,-1.41403276,-1.90919677,-0.65241546,0.96716209,-0.76111519,0.07918817,-1.25139691,-1.52786884,-0.46899810,1.23370523,-0.90350906,-1.26935730,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-1.03646162,1.42215938,-0.52278417,-0.33908551,-0.44683022,0.60687980,0.82604864,0.51297641,2.43647623,-1.05897035,-1.14438905,2.37590553,-0.45304001,-0.85731654,-1.26596241,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,0.50336774,0.65026793,0.12057897,0.73586174,0.52808082,-0.56733543,0.46283488,-0.61921104,-1.00462244,-1.08903700,-0.76090926,-1.63028675,0.47920413,-1.42283432,-0.87785255,0.00000000
1.05995352,-0.15014576,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,1.08234811,-0.26654694,0.77891650,-1.16614732,0.73586174,-0.44683022,2.21068681,0.44688292,2.20679279,-1.22138456,-1.23983281,-0.97395359,-1.76720725,-0.83754538,-1.63901252,-1.04597387,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,0.50336774,0.00702505,0.12057897,-0.33908551,-0.44683022,-0.68678003,-1.42685834,-0.52534664,-0.40852661,-1.22318051,-1.74091317,0.72271732,-0.99715138,-0.23767686,-1.42891690,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.45666304,1.27328242,2.06540226,1.40730526,-1.41403276,-1.90919677,2.21068681,-1.42685834,2.20679279,-0.99920339,-1.19357643,-1.48525998,-1.72156708,-0.99715138,-0.74458998,-1.53201693,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-0.26654694,0.65026793,-0.52278417,0.73586174,-0.44683022,0.52470968,1.30583438,0.37674842,-0.70115547,-1.49331780,-1.78352204,-1.77734950,-0.30431623,-1.57435956,-1.55033785,1.00000000
1.05995352,-0.89367928,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.70803318,-0.26654694,1.16486223,-0.52278417,-1.41403276,-0.44683022,0.78285966,0.16833723,0.76300459,0.51271241,-1.12280416,-1.52786884,2.37590553,-0.64892010,-0.34709215,-1.45444643,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,2.74549815,0.45848989,-1.03646162,0.00702505,0.12057897,-0.33908551,-0.44683022,0.55505581,1.13772531,0.42603416,-0.27846933,-1.30042867,-1.48525998,0.31195583,-0.35872737,-1.19152486,-1.23744539,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.53968325,-1.03646162,0.00702505,0.76394212,-1.41403276,-0.44683022,-0.76063614,1.00888259,-0.87394630,0.19840733,-1.37397633,-2.08178409,0.37788052,2.01359819,0.15653510,-1.68421224,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,1.27328242,0.39297078,0.76394212,-1.41403276,-0.44683022,-0.24544471,1.66168570,-0.43286667,-0.64696494,-1.26157331,-2.08178409,2.37590553,0.49734118,1.03807059,-1.72348845,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,1.27328242,1.29351081,-0.52278417,-0.33908551,0.52808082,1.57795607,0.61253785,1.50727455,2.35519044,-1.10245135,-1.57047771,2.37590553,-0.68519419,-0.14715663,-1.49551568,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.70803318,-1.03646162,0.90756508,-0.52278417,-1.41403276,1.50299186,-0.57814364,1.66168570,-0.76526848,2.43647623,-1.09643802,-1.31482452,-0.01766758,1.46223200,-0.69747232,-1.28642647,0.00000000
1.05995352,2.08045482,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,-0.26654694,0.13567362,-1.16614732,-1.41403276,0.52808082,-0.64396288,-0.44888075,-0.59290686,-1.14009876,-1.13575594,-1.40004225,1.50367126,-0.10480873,-0.68328154,-1.20122105,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,0.50336774,0.26432220,-0.52278417,-1.41403276,-1.90919677,0.53579502,-0.45992441,0.58704345,-0.34349797,-1.28146356,-1.61308657,1.14362107,-0.75411497,-0.85895717,-1.37852965,0.00000000
1.05995352,-0.89367928,0.59729936,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.83280482,-0.26654694,0.00702505,0.76394212,0.73586174,-0.44683022,-0.01791799,1.14999605,-0.14781238,0.47477904,-1.36796300,-1.65569544,0.14967969,-0.01412351,-1.17902320,-1.36509306,0.00000000
1.05995352,-0.15014576,0.59729936,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.16536832,1.27328242,0.52161935,0.76394212,-1.41403276,-1.90919677,0.34997692,0.02845085,0.34629095,2.43647623,-0.64220032,-0.97395359,2.37590553,-0.58362674,0.14651583,-0.98853242,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,2.08052126,-1.03646162,0.00702505,1.40730526,-0.33908551,0.52808082,-0.54253197,0.49719293,-0.59830614,2.43647623,-1.05989547,-1.52786884,2.37590553,0.43567522,-0.07488820,-1.26935730,0.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.91399818,-0.26654694,-1.15081214,0.12057897,-0.33908551,-0.44683022,-0.23241943,1.66168570,-0.41985302,1.01668434,-1.26943690,-1.95395750,0.11925291,0.47557673,0.28675113,-1.38636768,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.20894661,2.04319710,0.26432220,-1.80951046,0.73586174,0.52808082,0.01977219,-1.42685834,0.18057459,-0.52774577,-1.51505830,-1.99656636,0.48944537,-0.99715138,-1.22119158,-1.65062075,1.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.58326154,-1.03646162,0.77891650,1.40730526,-0.33908551,0.52808082,0.15986324,1.42854173,-0.00161650,-0.55484104,-1.30320406,-1.99656636,-0.34221987,-0.06127982,0.25569276,-1.70244762,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,1.27328242,-0.25027210,-1.16614732,0.73586174,-0.44683022,0.97602181,1.66168570,0.78750902,2.43647623,-1.09736314,-1.69830431,2.37590553,-0.38411924,0.26768847,-1.35007569,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.58143468,-1.03646162,0.00702505,-0.52278417,-0.33908551,0.52808082,-0.21440574,-0.04271941,-0.20955799,-1.92044240,-1.26342357,-1.91134863,-0.18501485,-0.35147255,0.14057319,-1.55656457,0.00000000
1.05995352,-0.15014576,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.58143468,-1.03646162,2.19405084,-1.16614732,0.73586174,0.52808082,0.98336585,-1.42685834,1.14330772,-0.22427880,-1.58120493,-2.33743729,1.50367126,-0.99715138,-0.31506836,-1.97804273,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.20894661,1.27328242,0.26432220,-0.52278417,-0.33908551,0.52808082,-0.71366199,-1.42685834,-0.55220460,0.04667385,-1.48452909,-2.08178409,-1.26009430,-0.99715138,-0.71048951,-1.71108543,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,-0.26654694,-0.50756926,1.40730526,0.73586174,-0.44683022,-0.78045120,1.17085630,-0.91201814,2.22513316,-1.07839803,-1.44265111,2.37590553,2.41624060,-0.36374979,-1.08187479,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-0.26654694,1.80810511,-0.52278417,-0.33908551,-1.90919677,0.42036886,0.45792658,0.36816495,2.43647623,-1.08996212,-1.31482452,1.50367126,-0.48568669,-0.67357206,-1.41359917,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.08417496,1.27328242,0.00702505,0.12057897,-1.41403276,0.52808082,-0.35103262,0.07998794,-0.35990717,-0.12673585,-1.20514052,-1.48525998,2.37590553,-0.16284728,-0.79295956,-1.23744539,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,-0.26654694,-1.53675786,0.12057897,-1.41403276,0.52808082,0.20559029,-0.07216918,0.21338560,-0.97210812,-1.22364308,-1.10178019,-0.39800229,-0.56911710,-1.45212524,-0.32795574,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.78922654,0.50336774,-1.02216356,0.76394212,-1.41403276,-1.90919677,1.90317239,-1.42685834,2.06229283,1.60194207,-1.20144001,-1.82613090,-1.19924075,-0.99715138,0.17302479,-1.29215154,0.00000000
1.05995352,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,2.70437947,-1.03646162,2.25837513,0.76394212,-0.33908551,0.52808082,0.82830958,0.60026711,0.75968196,2.43647623,-0.94286682,-1.40004225,2.37590553,-0.56548969,0.07309770,-1.50765284,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,0.45848989,-1.03646162,-0.63621783,-1.16614732,-0.33908551,0.52808082,1.45546300,-1.42685834,1.61498326,0.63193158,-1.22595590,-1.82613090,-0.67184328,-0.99715138,0.03319275,-1.37950490,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,1.27328242,0.65026793,1.40730526,-0.33908551,-0.44683022,-0.75897334,0.46283488,-0.81067781,-1.53027058,-1.32355687,-1.52786884,2.37590553,1.32439046,-1.21574301,-1.38221652,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-1.03646162,1.42215938,0.12057897,-0.33908551,0.52808082,-0.79375361,-0.28567997,-0.76097675,2.43647623,-1.16073439,-1.65569544,2.37590553,0.56988936,-0.17888921,-1.55928047,0.00000000
